pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,Alert,Flag
725860,13567.0,16103.18555,USA,United States,Michigan,0.828123631,0.0,0.77,0.32,Information,
725870,13568.0,24926.2576,USA,United States,Michigan,2.441964518,0.0,0.77,0.32,Information,
725880,13569.0,9537.864861,USA,United States,Illinois,2.058692594,0.0,0.77,0.32,Information,
725890,13570.0,12958.35114,USA,United States,Michigan,0.883942606,0.0,0.77,0.32,Information,
725916,13576.0,4530.974121,USA,United States,Michigan,3.911811798,0.0,0.77,0.32,Information,
725940,13582.0,11676.82747,USA,United States,Michigan,1.088146078,0.0,0.77,0.32,Information,
725991,13595.0,12293.47868,USA,United States,Michigan,1.238636588,0.0,0.77,0.32,Information,
725996,13600.0,10168.28827,USA,United States,Wisconsin,3.040331385,0.0,0.77,0.32,Information,
725997,13601.0,17842.44466,USA,United States,Minnesota,1.796340884,0.0,0.77,0.32,Information,
725999,13603.0,6565.50605,USA,United States,Minnesota,0.261168261,0.0,0.77,0.32,Information,
726086,13630.0,6273.842332,USA,United States,Maine,2.53012074,0.0,0.77,0.32,Information,
726088,13632.0,3213.15716,USA,United States,Maine,2.653600839,0.0,0.77,0.32,Information,
726089,13633.0,7041.97792,USA,United States,Maine,0.050069313,0.0,0.77,0.32,Information,
731110,13635.0,17543.50798,USA,United States,Maine,2.957724087,1.112182134,0.77,0.32,Information,
731120,13636.0,21912.64674,USA,United States,Maine,1.801577552,0.0,0.77,0.32,Information,
731130,13637.0,3455.09454,USA,United States,Maine,1.872893426,0.125980094,0.77,0.32,Information,
731150,13638.0,2941.408994,USA,United States,Maine,3.508152965,0.016358264,0.77,0.32,Information,
731180,13640.0,13045.69278,USA,United States,New Hampshire,0.642728318,0.426143903,0.77,0.32,Information,
731190,13641.0,15998.02589,USA,United States,Rhode Island,2.078638203,1.537530801,0.77,0.32,Information,
731200,13642.0,29064.88754,USA,United States,New Hampshire,0.458121125,0.0,0.77,0.32,Information,
